atc-code,drugbank-id
,DB07796
,DB07797
,DB07798
,DB07800
,DB07801
,DB07802
,DB07803
,DB07804
,DB07805
,DB07806
,DB07807
,DB07808
,DB07809
,DB07810
,DB07811
,DB07812
,DB07813
,DB07814
,DB07815
,DB07816
,DB07817
,DB07818
,DB07819
,DB07820
,DB07821
,DB07823
,DB07824
,DB07825
,DB07826
,DB07827
,DB07829
,DB07830
,DB07831
,DB07832
,DB07833
,DB07834
,DB07835
,DB07836
,DB07837
,DB07838
,DB07839
,DB07840
,DB07841
,DB07842
,DB07843
,DB07844
,DB07845
,DB07846
,DB07847
,DB07848
,DB07849
,DB07850
,DB07851
,DB07852
,DB07853
,DB07854
,DB07855
,DB07856
,DB07857
,DB07858
,DB07859
,DB07860
,DB07861
,DB07862
,DB07863
,DB07864
,DB07865
,DB07866
,DB07867
,DB07868
,DB07869
,DB07870
,DB07871
,DB07872
,DB07873
,DB07874
,DB07875
,DB07876
,DB07877
,DB07878
,DB07879
,DB07880
,DB07881
,DB07882
,DB07883
,DB07884
,DB13079
,DB07887
,DB07888
,DB07889
,DB07890
,DB07891
,DB07892
,DB07893
,DB07894
,DB07895
,DB07896
,DB07897
,DB07898
,DB07899
,DB07900
,DB07901
,DB07902
,DB07903
,DB07905
,DB07906
,DB07907
,DB07908
,DB07909
,DB07910
,DB07911
,DB07912
,DB07913
,DB07914
,DB07915
,DB07916
,DB07917
,DB07918
,DB07919
,DB07920
,DB07921
,DB07922
,DB07923
,DB07924
,DB07925
,DB07926
,DB07927
,DB07928
,DB07929
,DB07930
,DB08959
,DB07932
,DB12801
,DB07934
,DB07935
,DB07936
,DB07937
,DB07938
,DB07939
,DB07940
,DB11722
,DB07942
,DB07943
,DB07944
,DB07945
,DB07946
,DB07947
,DB07949
,DB07950
,DB07951
,DB07952
,DB07953
,DB07954
,DB07955
,DB07956
,DB07957
,DB07958
,DB07959
,DB07960
,DB07961
,DB07962
,DB07963
,DB07964
,DB07965
,DB07966
,DB07967
,DB07968
,DB07969
,DB07970
,DB07971
,DB07972
,DB07973
,DB07974
,DB07975
,DB07976
,DB07977
,DB07978
,DB07979
,DB07981
,DB07982
,DB07983
,DB07984
,DB07985
,DB07986
,DB07987
,DB07988
,DB07989
,DB07990
,DB07991
,DB07992
,DB07993
,DB07994
,DB07995
,DB07996
,DB07997
,DB07999
,DB08000
,DB08001
,DB08003
,DB08004
,DB08005
,DB08006
,DB08007
,DB08008
,DB08009
,DB08010
,DB08011
,DB08012
,DB08013
,DB08014
,DB08015
,DB08016
,DB08017
,DB08018
,DB08019
,DB08020
,DB08021
,DB08022
,DB08023
,DB08024
,DB08025
,DB08026
,DB08027
,DB08028
,DB08029
,DB08030
,DB08031
,DB08032
,DB08033
,DB08034
,DB08035
,DB08036
,DB08037
,DB08038
,DB08039
,DB08040
,DB08041
,DB08042
,DB08043
,DB08044
,DB08045
,DB08046
,DB08047
,DB08048
,DB08049
,DB08050
,DB08051
,DB08052
,DB08053
,DB08054
,DB08055
,DB08056
,DB08057
,DB08058
,DB08059
,DB08060
,DB08061
,DB08062
,DB08063
,DB08064
,DB08065
,DB08066
,DB08067
,DB08068
,DB08069
,DB08070
,DB08071
,DB08072
,DB08073
,DB08074
,DB08075
,DB08076
,DB08077
,DB08078
,DB12603
,DB08080
,DB08081
,DB08082
,DB08083
,DB08084
,DB08085
,DB08086
,DB08087
,DB08088
,DB08089
,DB08090
,DB08091
,DB08092
,DB08093
,DB08094
,DB08095
,DB08096
,DB08097
,DB08098
,DB08099
,DB08100
,DB08101
,DB08102
,DB08103
,DB08104
,DB08105
,DB08106
,DB08107
,DB08108
,DB08109
,DB08110
,DB08111
,DB08112
,DB08113
,DB08114
,DB08115
,DB08116
,DB08118
,DB08119
,DB08120
,DB08121
,DB08122
,DB08123
,DB08124
,DB08125
,DB08126
,DB08127
,DB08128
,DB08129
,DB08130
,DB08131
,DB08132
,DB08133
,DB08134
,DB08135
,DB08136
,DB08137
,DB08138
,DB08139
,DB08140
,DB08141
,DB08142
,DB08143
,DB08144
,DB08145
,DB08146
,DB08147
,DB08148
,DB08149
,DB08150
,DB08151
,DB08152
,DB08153
,DB08154
,DB08155
,DB08156
,DB08157
,DB08158
,DB08159
,DB08160
,DB08161
,DB12469
,DB08163
,DB08164
,DB08165
,DB08166
,DB08167
,DB08168
,DB08169
,DB08170
,DB08171
,DB08172
,DB08173
,DB08174
,DB08175
,DB08176
,DB08177
,DB08178
,DB08179
,DB08180
,DB08181
,DB08182
,DB08184
,DB08185
,DB08186
,DB08187
,DB12488
,DB08190
,DB08191
,DB08192
,DB08193
,DB08194
,DB08195
,DB08196
,DB08197
,DB08198
,DB08199
,DB08200
,DB08201
,DB08202
,DB08203
,DB08204
,DB08205
,DB08206
,DB08207
,DB08208
,DB08209
,DB08210
,DB08211
,DB08212
,DB08213
,DB08214
,DB08215
,DB08216
,DB08217
,DB08218
,DB08219
,DB08220
,DB08221
,DB08222
,DB08223
,DB08224
,DB08226
,DB08227
,DB08228
,DB08229
,DB08230
,DB08231
,DB08232
,DB08233
,DB08234
,DB08235
,DB08236
,DB08237
,DB08238
,DB08239
,DB08240
,DB08241
,DB08242
,DB08244
,DB08245
,DB08246
,DB08247
,DB08248
,DB08249
,DB08250
,DB08251
,DB08252
,DB08253
,DB08254
,DB08255
,DB08256
,DB08257
,DB08258
,DB08259
,DB08260
,DB08261
,DB08262
,DB08263
,DB08264
,DB08265
,DB08266
,DB08267
,DB08268
,DB08270
,DB08271
,DB08272
,DB08273
,DB08274
,DB08275
,DB08276
,DB08277
,DB08278
,DB08279
,DB08280
,DB08281
,DB08282
,DB08283
,DB08284
,DB08285
,DB08286
,DB08287
,DB08288
,DB08289
,DB08291
,DB08292
,DB08293
,DB08294
,DB08295
,DB08296
,DB08297
,DB08299
,DB08300
,DB08301
,DB08302
,DB08303
,DB08304
,DB08305
,DB08306
,DB08307
,DB08308
,DB08309
,DB08310
,DB08312
,DB08313
,DB08314
,DB08315
,DB08316
,DB08317
,DB08318
,DB08319
,DB08320
,DB08321
,DB08322
,DB08323
,DB08324
,DB08325
,DB08326
,DB08327
,DB08328
N03AX03,DB08329
,DB08330
,DB08331
,DB08332
,DB08333
,DB08334
,DB08335
,DB08336
,DB08337
,DB08338
,DB08339
,DB08340
,DB08341
,DB08342
,DB08344
,DB08345
,DB08346
,DB08347
,DB08348
,DB08349
,DB08350
,DB08351
,DB08352
,DB08353
,DB08354
,DB08355
,DB08356
,DB08357
,DB08358
,DB08359
,DB08360
,DB08361
,DB08362
,DB08363
,DB08364
,DB08365
,DB08366
,DB08367
,DB08368
,DB08369
,DB08370
,DB08371
,DB08372
,DB08373
,DB08374
,DB04181
,DB08376
,DB08377
,DB08378
,DB08379
,DB12502
,DB08383
,DB08384
,DB08385
,DB08386
,DB08387
,DB08388
,DB08389
,DB08390
,DB08391
,DB08392
,DB08393
,DB08394
,DB08395
,DB08396
,DB08397
,DB12735
,DB08399
,DB08400
,DB08401
,DB08402
,DB08403
,DB08404
,DB08405
,DB08406
,DB08407
,DB08408
,DB08409
,DB08410
,DB08411
,DB08412
,DB08413
,DB08414
,DB08416
,DB08418
,DB08419
,DB08420
,DB08421
,DB08422
,DB08423
,DB08424
,DB08426
,DB08427
,DB08428
,DB08429
,DB08430
,DB08431
,DB08432
,DB08433
,DB08434
,DB08435
,DB08436
,DB08437
,DB08438
M01AH04,DB08439
,DB08440
,DB08441
,DB08442
,DB08443
,DB08444
,DB08445
,DB08446
,DB08447
,DB08448
,DB08449
,DB08450
,DB08451
,DB08453
,DB08454
,DB08455
,DB08456
,DB08457
,DB08458
,DB08459
,DB08460
,DB08461
,DB08462
,DB08463
,DB08464
,DB08465
,DB08466
,DB08467
,DB08469
,DB08470
,DB08471
,DB08472
,DB08473
,DB08474
,DB08475
,DB08476
,DB08478
,DB08479
,DB08480
,DB08481
,DB08482
,DB08484
,DB08485
L01XD06,DB06459
,DB08487
,DB08488
,DB08489
,DB12372
,DB08491
,DB08492
,DB08493
,DB08494
,DB08495
,DB08496
,DB08497
,DB08498
,DB08499
,DB08500
,DB08501
,DB06456
,DB08503
,DB08504
,DB08505
,DB08506
,DB08507
,DB08508
,DB08509
,DB08510
,DB08511
,DB08512
,DB08513
,DB08514
,DB08515
,DB08516
,DB08517
,DB08519
,DB08520
,DB08521
,DB08522
,DB08523
,DB08524
,DB08525
,DB08526
,DB08527
,DB08528
,DB08529
,DB08530
,DB08531
,DB08532
,DB08533
,DB08534
,DB08535
,DB08536
,DB08537
,DB08538
,DB08539
,DB08540
,DB08541
,DB08542
,DB08543
,DB08544
,DB08545
,DB08546
,DB08547
,DB08548
,DB08549
,DB08550
,DB08551
,DB08552
,DB08553
,DB08554
,DB08555
,DB08556
,DB08557
,DB08558
,DB08559
,DB08560
,DB08561
,DB08562
,DB08564
,DB08565
,DB08566
,DB08568
,DB08569
,DB08570
,DB08571
,DB08572
,DB08573
,DB08574
,DB08575
,DB08576
,DB08577
,DB08578
,DB08579
,DB08580
,DB08581
,DB08582
,DB08583
,DB08584
,DB08585
,DB08586
,DB08587
,DB08588
,DB08589
,DB08590
,DB08591
,DB08593
,DB08594
,DB08595
,DB08596
,DB08597
,DB08598
,DB08599
,DB08600
,DB08601
,DB08602
,DB08603
D09AA06,DB08604
,DB08605
,DB08606
,DB08607
,DB08608
,DB08609
,DB08610
,DB08611
,DB08612
,DB08613
,DB08614
,DB08615
,DB08617
,DB08618
,DB08619
,DB08620
J01BA02,DB08621
,DB08622
,DB08623
,DB08624
,DB01654
,DB08627
,DB08628
,DB08629
,DB08631
,DB08632
,DB12828
,DB08634
,DB08635
,DB08636
,DB08637
,DB08638
,DB11908
,DB08640
,DB08641
,DB08642
,DB08643
,DB08644
,DB08645
,DB08646
,DB08647
,DB08648
,DB08649
,DB08651
,DB08652
,DB08653
,DB08654
,DB08655
,DB08656
,DB08657
,DB08658
,DB08659
,DB08660
,DB08661
,DB08662
,DB08663
,DB08664
,DB08665
,DB08666
,DB08667
,DB08668
,DB08669
,DB08670
,DB08671
,DB08672
,DB08673
,DB08674
,DB08675
,DB08676
,DB08677
,DB08678
,DB08680
,DB08681
,DB08682
,DB08683
,DB08684
,DB08685
,DB08686
,DB05577
,DB08688
,DB08689
,DB08690
,DB08691
,DB08692
,DB08693
,DB08694
,DB08695
,DB08697
,DB08698
,DB08699
,DB08701
,DB08702
,DB08703
,DB08704
,DB08705
,DB08706
,DB08707
,DB08708
,DB08709
,DB08710
,DB08711
,DB08712
,DB08713
,DB08714
,DB08715
,DB08717
,DB08718
,DB08719
,DB08720
,DB08721
,DB08722
,DB08723
,DB08724
,DB08725
,DB08726
,DB08727
,DB08728
,DB08729
,DB08730
,DB08731
,DB08732
,DB08733
,DB08734
,DB08735
,DB08736
,DB08737
,DB08738
,DB08739
,DB08740
,DB08741
,DB08742
,DB08743
,DB08744
,DB08745
,DB08746
,DB08747
,DB08748
,DB08749
,DB08750
,DB08751
,DB08752
,DB08753
,DB08754
,DB08755
,DB08756
,DB08757
,DB08758
,DB08759
,DB08760
,DB08761
,DB08762
,DB08763
,DB08765
,DB08766
,DB08767
,DB08768
,DB08770
,DB08771
,DB08772
,DB08773
,DB08774
,DB08775
,DB08776
,DB08777
,DB08778
,DB08779
,DB08780
,DB08781
,DB08782
,DB08783
,DB08784
,DB08785
,DB08786
,DB08787
,DB08788
,DB08789
,DB08790
,DB08791
P01AC01,DB08792
B01AA08,DB08794
J01CE04,DB08795
R05DB11,DB08796
N02BA55,DB08797
G01AE10,DB08798
R06AX05,DB08799
R06AC53,DB07523
R06AB03,DB08801
R06AD09,DB08802
R01AA13,DB08803
,DB08804
,DB08805
A02BA06,DB08806
C07AA17,DB08807
C07AA19,DB08808
,DB08809
,DB08810
N05BA23,DB08811
B01AB06,DB08813
B01AC18,DB08814
N05AE05,DB08815
B01AC24,DB04902
D03AX05,DB08818
S01EE05,DB08819
R07AX02,DB05989
C09DA09,DB05358
,DB08823
V09AB03,DB09548
V03AC02,DB08826
C10AX12,DB08827
L01XX43,DB08828
,DB08830
,DB08831
,DB08834
S01GX03,DB08835
C09AA14,DB08836
,DB08837
,DB08838
,DB08839
,DB08841
N06BX12,DB08842
,DB08843
,EXPT03202
,EXPT00137
,DB08468
,DB08847
,DB08848
,DB08855
,DB08856
C10AA08,DB06514
,DB08861
V04CK02,DB08862
J05AR08,DB05083
L01XE16,DB08700
G03XB02,DB05366
L04AA27,DB08868
H01AC06,DB08869
L01XC12,DB08870
L01XX41,DB04940
,DB04922
J05AE12,DB05665
A07AA12,DB08874
L01XE26,DB05153
A16AB11,DB08876
L01XE18,DB08877
,DB08878
L04AA26,DB08879
L04AA31,DB03805
L01XE15,DB05238
A10BD11,DB08882
N03AX22,DB08883
V08CA10,DB08884
S01LA05,DB08885
,DB08886
,DB06291
S01XA22,DB05028
L01XX45,DB08889
A06AX04,DB05566
,DB08891
,DB08892
G04BD12,DB05702
B03XA04,DB08894
L04AA29,DB08183
L01XE21,DB08896
R03BB05,DB08897
V03AF09,DB08898
L02BB04,DB05094
A16AX08,DB08900
L01XE24,DB06300
J06BB18,DB05872
J04AK05,DB08903
L04AB05,DB08904
L02BG02,DB08905
R03BA09,DB08906
A10BD16,DB08907
N07XX09,DB08908
A16AX09,DB06170
L04AX06,DB08910
L01XE25,DB08911
L01XE23,DB08912
,DB09566
,DB08483
L01XE13,DB08916
,DB08917
,DB08918
,DB08921
,DB08922
,DB08924
N06BX17,DB08925
,DB08926
,DB08927
P01AR01,DB08928
J05AX12,DB08930
C02KX05,DB08931
C02KX04,DB08932
D01AC18,DB08933
J05AX65,DB08934
L01XC15,DB08935
R06AE04,DB08936
,DB08937
A02AF01,DB08938
R05CB09,DB08939
M01AA06,DB08940
C04AA01,DB08941
,DB08942
G01AF20,DB08943
R05DB04,DB08944
V08AC02,DB08945
V08AC06,DB08946
V08AB04,DB08947
V08AA03,DB08948
C04AC03,DB08949
C02CA02,DB08950
M01AE10,DB08951
,DB08952
,DB08953
C04AX28,DB08954
M01AE13,DB08955
,DB08956
R03AC06,DB08957
G01AX16,DB08958
,DB08960
,DB08961
A10BB04,DB08962
G02AD03,DB08964
R02AB03,DB08965
,DB08966
N02CX05,DB08967
,DB08968
,DB08969
D07XB03,DB08970
S01CA04,DB08971
J01MB07,DB08972
,DB08973
P02CA05,DB08974
,DB08975
N02BG04,DB08976
A03BB04,DB08978
R03DX03,DB08979
C08EA01,DB08980
M01AE05,DB08981
,DB08982
C10AB09,DB08983
M02AA06,DB08984
C01CA51,DB08985
N05BX03,DB08986
N01BB57,DB08987
,DB08988
R07AB04,DB08989
R05CB04,DB08990
,DB08991
M03BX09,DB08992
,DB08993
B01AC01,DB08994
C05CA53,DB08995
N06AA18,DB08996
N04AA08,DB08997
,DB08998
R01AA02,DB08999
N05AA06,DB09000
N03AA04,DB09001
R05DB21,DB09002
,DB09003
R05DB03,DB09004
B02BX03,DB09005
,DB09006
D04AA34,DB09007
J01DB02,DB09008
N01BB58,DB09009
L01BC04,DB09010
N03AX30,DB09011
B02BX02,DB09012
S01ED06,DB09013
N05BB02,DB09014
C03DA02,DB09015
N06AA15,DB09016
N05CD09,DB09017
A03FA04,DB09018
R05CB02,DB09019
A06AG02,DB09020
N05BD01,DB09021
A10BX06,DB09022
,DB09023
C09XA54,DB01258
J05AX65,DB09027
,DB09028
L04AC10,DB09029
B01AC26,DB05692
L01XX09,DB09031
L04AA33,DB05802
,DB09034
L01XC17,DB06132
L04AC11,DB09036
L01XC18,DB09037
A10BD20,DB09038
A16AX10,DB05715
D01AC19,DB09040
,DB05058
J01XX11,DB09042
A10BX13,DB05162
A10BX14,DB09045
,DB09046
,DB09047
,DB09048
A06AH03,DB09049
J01DI54,DB09050
A16AB12,DB09051
L01XC19,DB09052
L01XE27,DB09053
L01XX47,DB09054
C10AD06,DB09055
D01AE16,DB09056
,DB09057
G02CX01,DB09059
,DB09060
,DB09061
J01DC12,DB09062
L01XE28,DB09063
C10AB08,DB09064
J05AR09,DB09065
G03GA09,DB09066
,DB09067
N06AX26,DB05700
C01EB15,DB09069
G03CX01,DB09070
N05CH03,DB05359
N07XX04,DB09072
L01XE33,DB09073
L01XX46,DB05940
,DB09075
R03AL03,DB09076
L01XC16,DB09077
L01XE29,DB09078
L01XE31,DB09079
R03AC19,DB09080
N06BX13,DB09081
R03AL03,DB06577
C01EB17,DB09083
G02CC03,DB09084
C05AD02,DB09085
,DB09086
,DB09087
,DB09088
A03AA05,DB09089
A03AX04,DB09090
R01AD57,DB09091
C04AD02,DB09092
D06AA02,DB09093
,DB09094
D07BC04,DB09095
D10AE01,DB09096
G02CB04,DB09097
H01AC02,DB09098
H01CB01,DB09099
,DB09100
J05AX11,DB05618
J05AX14,DB09102
L03AA12,DB09103
G04BX01,DB09104
A16AB13,DB09105
B05AA07,DB09106
B03XA03,DB06279
,DB09108
,DB09109
V03AF01,DB09110
,DB09111
V03AB08,DB09112
,DB09113
R07AA01,DB09114
G01AC01,DB09115
N07BB02,DB09116
N05CC05,DB09117
N03AX17,DB09118
N03AF04,DB09119
M02AB02,DB09120
M01CB04,DB09121
L03AB13,DB09122
G03AA16,DB09123
G03DB03,DB09124
A12BA02,DB09125
G03GA01,DB09126
N05AX16,DB09128
,DB09129
,DB09130
,DB09131
V08CA02,DB09132
V08AA04,DB09133
V08AB07,DB09134
V08AB12,DB09135
,DB09136
V09DA04,DB09137
V09BA02,DB09138
V09BA01,DB09139
V03AN01,DB09140
,DB09141
V04CC03,DB09142
L01XX48,DB09143
,DB05425
,DB09145
V03AE05,DB06790
,DB09147
V09AX06,DB09148
V09AX05,DB09149
V09AX04,DB09151
V03AN04,DB09152
B05XA03,DB09153
B05CB02,DB09159
V03AN03,DB09155
V08AB05,DB09156
V03AN02,DB09157
,DB09158
V09GA02,DB09505
V09GA01,DB09161
V09AA01,DB09163
V09DA01,DB09164
V09BA03,DB09417
N05BA19,DB09166
N06AA16,DB09167
,DB09168
,DB09169
,DB09170
,DB09171
,DB09172
,DB09173
,DB09174
,DB09175
,DB09177
,DB09178
,DB09179
,DB09180
,DB09181
,DB09182
J05AX16,DB09183
,DB09184
N06AX09,DB09185
,DB09186
,DB09187
,DB09188
,DB09189
,DB09190
,DB09191
,DB09192
,DB09193
N06AB09,DB09194
,DB09195
,DB09196
,DB09197
,DB09198
,DB09199
,DB09200
,DB09201
,DB09202
S01GA56,DB09203
,DB09204
G04BE06,DB09205
C02CA03,DB09206
,DB09207
M04AX02,DB09208
R05DA08,DB09209
N06BX03,DB09210
,DB09211
,DB09212
M01AE14,DB09213
M01AE17,DB09214
M01AC04,DB09215
M01AG02,DB09216
,DB09217
,DB09218
A06AB09,DB09219
C01DX16,DB09220
,DB09221
B02BB01,DB09222
,DB09223
N05AD03,DB09224
N05AX11,DB09225
,DB09226
C08CA12,DB09227
B06AC04,DB09228
,DB09229
,DB09230
C08CA15,DB09231
C08CA14,DB09232
,DB09233
,DB09234
,DB09235
C08CA09,DB09236
,DB09237
C09BB12,DB09238
,DB09239
,DB09240
V04CG05,DB09241
C02AC05,DB09242
,DB09243
,DB09244
N06AG03,DB09245
,DB09246
N06AF06,DB09247
,DB09248
,DB09249
,DB09250
,DB09251
,DB09252
,DB09253
,DB09254
B05AA05,DB09255
L01BC03,DB09256
,DB09257
B01AB12,DB09258
B01AB08,DB09259
B01AB07,DB09260
,DB09261
,DB09262
,DB09263
V03AB37,DB09264
A10BX10,DB09265
V09IA09,DB09266
M05BX53,DB09267
A06AB08,DB09268
,DB09269
C01EB09,DB09270
A03BB05,DB09271
,DB09272
R03DA20,DB09273
P01BF06,DB09274
A02BX05,DB09275
M01CB01,DB09276
,DB09277
A07BA01,DB05269
C09CA10,DB09279
R07AX30,DB09280
,DB09281
C01DX12,DB09282
C01DX11,DB09283
C01DX09,DB09284
M01AX22,DB09285
N05AD05,DB09286
A06AD65,DB09287
N02BE05,DB09288
N06AX14,DB09289
,DB09290
,DB09291
C09DX04,DB09292
V09FX03,DB12217
,DB09295
J05AX66,DB09296
J05AX66,DB09297
,DB09298
J05AR17,DB09299
A03DB04,DB11535
M01AX25,DB11339
,DB09302
C10AX13,DB09303
,DB09304
,DB09305
,DB09306
,DB09307
,DB09308
,DB09309
B02BD11,DB09310
A06AC08,DB09311
L04AA03,DB09312
V08AB03,DB09313
V09FX01,DB13043
V09EX03,DB09315
,DB09316
,DB09317
,DB09318
J01CA05,DB09319
J01CE09,DB09320
C05AX04,DB09321
A12CB01,DB09322
J01CE08,DB09323
J01CG01,DB09324
A01AA01,DB09325
,DB09326
,DB09327
,DB09328
,DB09329
,DB09330
,DB09331
,DB09332
V08AC08,DB09333
,DB09334
,DB09335
,DB09336
V03AN05,DB09337
C03BC01,DB09338
,DB09339
V08AC09,DB09340
B05CX01,DB09341
,DB09342
,DB09343
C05BB03,DB09344
D04AB07,DB09345
V08AA02,DB09346
V08AA07,DB09347
,DB09348
,DB09349
,DB09350
,DB09351
,DB09352
D10AB02,DB09353
,DB09355
S01XA12,DB09357
,DB00386
,DB09364
V08AD03,DB09366
L02AA02,DB09369
G03FA09,DB09371
,DB09372
,DB09373
,DB09374
B06AA04,DB09375
,DB09376
,DB09378
,DB09379
,DB09381
H02AB15,DB09383
G03AA06,DB09389
B05BA01,DB09393
,DB09394
B05XA08,DB09470
V09DB05,DB09397
V09IX06,DB09398
,DB05707
V08AC07,DB09403
B05XA11,DB09407
,DB09409
,DB09413
,DB09414
H03BC01,DB09418
,DB09419
V09FX02,DB11240
V04CJ02,DB09421
,DB09422
V09AX01,DB09425
,DB09446
A06AG01,DB09525
A10AD02,DB09456
,DB09459
,DB09460
A06AX01,DB04077
A06AD13,DB09476
,DB09473
,DB09477
,DB09479
A06AD01,DB09481
A01AA02,DB09484
V08AB06,DB09487
R06AX18,DB09488
,DB09490
,DB09493
,DB09494
,DB09495
D02BA02,DB09496
V10BX01,DB12546
,DB09499
V09IX04,DB09150
,DB09510
,DB09511
,DB09512
,DB09513
D11AX06,DB09516
,DB09517
D11AX11,DB09526
,DB09527
,DB06369
,DB09534
,DB09535
,DB09536
,DB09537
,DB09540
,DB09543
,DB09546
B06AA10,DB09551
,DB09552
,DB09555
L01XC22,DB05774
B05XA14,DBSALT001586
,DB09563
A10AE06,DB09564
,DB09567
,DB09568
L01XX50,DB09570
,DB09571
,DB09877
,DB10072
,DB10076
J07BH01,DB10307
J06AA06,DB10283
,DB10284
,DB10285
,DB10286
,DB10287
,DB10288
,DB10289
,DB10290
,DB10291
,DB10292
,DB10293
,DB10294
,DB10295
,DB10296
,DB10297
,DB10298
,DB10299
,DB10300
,DB10301
,DB10302
,DB10310
,DB10311
,DB10312
,DB10313
,DB10314
,DB10315
,DB10316
J07BJ01,DB10317
,DB10318
,DB10319
,DB10320
,DB10321
,DB10322
,DB10323
,DB10324
,DB10325
,DB10326
,DB10327
,DB10328
,DB10329
,DB10330
,DB10331
,DB10332
,DB10333
,DB10334
,DB10335
,DB10336
,DB10337
,DB10338
,DB10339
,DB10340
,DB10341
,DB10342
,DB10343
,DB10344
,DB10345
,DB10346
,DB10348
,DB10349
,DB10350
,DB10585
,DB10352
,DB10353
,DB10354
,DB10355
,DB10356
,DB10357
,DB10359
,DB10360
,DB10361
,DB10362
,DB10363
,DB10364
,DB10365
,DB10366
,DB10368
,DB10369
,DB10370
,DB10371
,DB10372
,DB10373
,DB10374
,DB10375
,DB10376
,DB10377
,DB10378
,DB10402
,DB10381
,DB10382
,DB10383
,DB10384
,DB05583
,DB10386
,DB10387
,DB10388
,DB10405
,DB10390
,DB10391
,DB10392
,DB10393
,DB05908
,DB10395
,DB10396
,DB10397
,DB10398
,DB10399
V01AA03,DB05902
V01AA03,DB10401
,DB10403
,DB10404
,DB10406
,DB10408
,DB10411
,DB10412
,DB10709
,DB10415
,DB10416
,DB10689
,DB10692
,DB10419
,DB10420
,DB10421
,DB10422
,DB10423
,DB10595
,DB10425
,DB10426
,DB10427
,DB10428
,DB10429
,DB10430
,DB10431
,DB10432
,DB10433
,DB10434
,DB10435
,DB10436
,DB10437
,DB10438
,DB10439
,DB10440
,DB10441
,DB10442
,DB10443
,DB10444
,DB10445
,DB10446
,DB10447
,DB10449
,DB10450
,DB10451
,DB10452
,DB10453
,DB10454
,DB10455
,DB10456
,DB10457
,DB10458
,DB10459
,DB10460
,DB10461
,DB10462
,DB10463
,DB10464
,DB10465
,DB10466
,DB10467
,DB10468
,DB10469
,DB10470
,DB10471
,DB10472
,DB10473
,DB10474
,DB10475
,DB10478
,DB10479
,DB10480
,DB10481
,DB10482
,DB10483
,DB10484
,DB10485
,DB10486
,DB10487
,DB10488
,DB10489
,DB10490
,DB10491
,DB10493
,DB10494
,DB10495
,DB10496
,DB10498
,DB05909
,DB10500
,DB10501
,DB10502
,DB10503
,DB10504
,DB10505
,DB10506
,DB10508
,DB10509
,DB10510
,DB10511
,DB10512
,DB10513
,DB10514
,DB10515
,DB10516
,DB10517
,DB10518
,DB10519
,DB10520
,DB10523
,DB10525
,DB10526
,DB10527
,DB10528
,DB10529
,DB10530
,DB10531
,DB10532
,DB10533
,DB10534
,DB10535
,DB10536
,DB10537
,DB10538
,DB10539
,DB10540
,DB11013
,DB10542
,DB10543
,DB10544
,DB10545
,DB10546
,DB10547
,DB10548
,DB10549
,DB10550
,DB10551
,DB10552
,DB10553
,DB10554
,DB10555
,DB10556
,DB10557
,DB10558
,DB10559
,DB10560
,DB10561
,DB10562
,DB10563
,DB10564
,DB10566
,DB11015
,DB10568
,DB10569
,DB10570
,DB10571
,DB10572
,DB10573
,DB11016
,DB10575
,DB10576
,DB10577
,DB10578
,DB10579
,DB10580
,DB10581
,DB10582
J07AM01,DB10583
,DB10603
,DB10604
,DB10605
,DB10606
,DB10607
,DB10608
,DB10609
,DB10610
,DB10611
,DB10612
,DB10613
,DB10614
,DB10615
,DB10616
,DB10617
,DB10618
,DB10619
,DB10620
,DB10621
,DB10622
,DB10623
,DB10624
,DB10625
,DB10626
,DB10920
,DB10628
,DB10629
,DB10630
,DB10631
,DB10632
,DB10633
,DB10634
,DB10635
,DB10636
,DB10637
,DB10638
,DB10639
,DB10640
,DB10641
,DB10642
,DB10643
,DB10644
,DB10645
,DB10646
,DB10647
,DB10648
,DB10650
,DB10651
,DB10652
,DB10653
,DB11012
,DB10655
,DB10656
,DB10657
,DB10658
,DB10659
,DB10660
,DB10661
,DB10662
,DB10663
,DB10664
,DB10666
,DB10667
,DB10669
,DB10670
,DB10863
,DB10672
,DB10673
,DB10674
,DB10675
,DB10676
,DB10677
,DB10678
,DB10679
,DB10681
,DB10683
,DB10685
,DB10686
,DB10687
,DB10688
,DB10690
,DB10691
,DB10693
,DB10694
,DB10695
,DB10696
,DB10697
,DB10698
,DB10699
,DB10700
,DB10701
,DB10702
,DB10703
,DB10704
,DB10706
,DB10407
,DB10708
,DB10710
,DB10711
,DB10712
,DB10713
,DB10714
,DB10715
,DB10716
,DB10717
,DB10718
,DB10719
,DB10720
,DB10721
,DB10722
,DB10723
,DB10724
,DB10725
,DB10727
,DB10728
,DB10729
,DB10730
,DB10731
,DB10732
,DB10733
,DB10734
,DB10735
,DB10736
,DB10737
,DB10738
,DB10739
,DB10740
,DB10741
,DB10742
,DB10743
,DB10744
,DB10745
,DB10746
,DB10747
,DB10748
,DB10749
,DB10750
,DB10751
,DB10752
,DB10753
,DB10951
,DB10755
,DB10756
,DB10757
,DB10758
,DB10759
,DB10760
,DB10761
,DB10762
,DB10763
,DB10764
,DB10765
,DB10766
,DB10767
,DB10768
,DB10770
,DB10771
,DB10772
,DB10788
,DB10789
,DB10790
,DB10791
,DB10792
,DB10793
,DB10795
,DB10796
,DB10797
,DB10798
,DB10799
,DB10800
