drugbank-id,name
DB09459,approved
DB09460,approved
DB04077,investigational
DB09476,vet_approved
DB09473,approved
DB09477,approved
DB09479,investigational
DB09481,investigational
DB09484,approved
DB09487,approved
DB09488,approved
DB09490,approved
DB09493,approved
DB09494,approved
DB09495,investigational
DB09496,investigational
DB12546,investigational
DB09499,investigational
DB09150,investigational
DB09510,approved
DB09511,approved
DB09512,approved
DB09513,approved
DB09516,approved
DB09517,approved
DB09526,investigational
DB09527,approved
DB06369,approved
DB09534,approved
DB09535,investigational
DB09536,approved
DB09537,approved
DB09540,investigational
DB09543,vet_approved
DB09546,investigational
DB09551,approved
DB09552,approved
DB09555,approved
DB05774,investigational
DBSALT001586,approved
DB09563,approved
DB09564,approved
DB09567,approved
DB09568,investigational
DB09570,investigational
DB09571,approved
DB09877,approved
DB10072,investigational
DB10076,investigational
DB10307,approved
DB10283,investigational
DB10284,approved
DB10285,approved
DB10286,investigational
DB10287,approved
DB10288,approved
DB10289,approved
DB10290,approved
DB10291,approved
DB10292,approved
DB10293,approved
DB10294,approved
DB10295,approved
DB10296,approved
DB10297,approved
DB10298,approved
DB10299,approved
DB10300,approved
DB10301,approved
DB10302,approved
DB10310,approved
DB10311,approved
DB10312,approved
DB10313,approved
DB10314,approved
DB10315,investigational
DB10316,approved
DB10317,investigational
DB10318,approved
DB10319,approved
DB10320,approved
DB10321,approved
DB10322,approved
DB10323,approved
DB10324,approved
DB10325,approved
DB10326,approved
DB10327,approved
DB10328,approved
DB10329,approved
DB10330,approved
DB10331,approved
DB10332,approved
DB10333,approved
DB10334,approved
DB10335,approved
DB10336,approved
DB10337,approved
DB10338,approved
DB10339,approved
DB10340,approved
DB10341,approved
DB10342,investigational
DB10343,approved
DB10344,approved
DB10345,approved
DB10346,approved
DB10348,approved
DB10349,approved
DB10350,approved
DB10585,approved
DB10352,approved
DB10353,approved
DB10354,approved
DB10355,approved
DB10356,approved
DB10357,approved
DB10359,approved
DB10360,approved
DB10361,approved
DB10362,approved
DB10363,approved
DB10364,approved
DB10365,approved
DB10366,approved
DB10368,approved
DB10369,approved
DB10370,approved
DB10371,approved
DB10372,approved
DB10373,approved
DB10374,approved
DB10375,approved
DB10376,approved
DB10377,approved
DB10378,approved
DB10402,approved
DB10381,approved
DB10382,approved
DB10383,approved
DB10384,approved
DB05583,approved
DB10386,approved
DB10387,approved
DB10388,approved
DB10405,approved
DB10390,approved
DB10391,approved
DB10392,approved
DB10393,approved
DB05908,investigational
DB10395,approved
DB10396,approved
DB10397,approved
DB10398,approved
DB10399,approved
DB05902,approved
DB10401,approved
DB10403,approved
DB10404,approved
DB10406,approved
DB10408,approved
DB10411,approved
DB10412,approved
DB10709,approved
DB10415,investigational
DB10416,approved
DB10689,approved
DB10692,approved
DB10419,approved
DB10420,approved
DB10421,approved
DB10422,approved
DB10423,approved
DB10595,approved
DB10425,approved
DB10426,approved
DB10427,approved
DB10428,approved
DB10429,approved
DB10430,approved
DB10431,approved
DB10432,approved
DB10433,approved
DB10434,approved
DB10435,approved
DB10436,approved
DB10437,approved
DB10438,approved
DB10439,approved
DB10440,approved
DB10441,approved
DB10442,approved
DB10443,approved
DB10444,approved
DB10445,approved
DB10446,approved
DB10447,approved
DB10449,approved
DB10450,approved
DB10451,approved
DB10452,approved
DB10453,approved
DB10454,approved
DB10455,approved
DB10456,approved
DB10457,approved
DB10458,approved
DB10459,approved
DB10460,approved
DB10461,approved
DB10462,approved
DB10463,approved
DB10464,approved
DB10465,approved
DB10466,approved
DB10467,approved
DB10468,approved
DB10469,approved
DB10470,approved
DB10471,approved
DB10472,approved
DB10473,approved
DB10474,approved
DB10475,approved
DB10478,approved
DB10479,approved
DB10480,approved
DB10481,approved
DB10482,approved
DB10483,approved
DB10484,approved
DB10485,approved
DB10486,approved
DB10487,approved
DB10488,approved
DB10489,approved
DB10490,approved
DB10491,approved
DB10493,approved
DB10494,approved
DB10495,approved
DB10496,approved
DB10498,approved
DB05909,approved
DB10500,approved
DB10501,approved
DB10502,approved
DB10503,approved
DB10504,approved
DB10505,approved
DB10506,approved
DB10508,approved
DB10509,approved
DB10510,approved
DB10511,approved
DB10512,approved
DB10513,approved
DB10514,approved
DB10515,approved
DB10516,approved
DB10517,approved
DB10518,approved
DB10519,approved
DB10520,approved
DB10523,approved
DB10525,approved
DB10526,approved
DB10527,approved
DB10528,approved
DB10529,approved
DB10530,approved
DB10531,approved
DB10532,nutraceutical
DB10533,approved
DB10534,approved
DB10535,approved
DB10536,approved
DB10537,approved
DB10538,investigational
DB10539,approved
DB10540,approved
DB11013,approved
DB10542,approved
DB10543,approved
DB10544,approved
DB10545,approved
DB10546,approved
DB10547,approved
DB10548,approved
DB10549,approved
DB10550,approved
DB10551,approved
DB10552,approved
DB10553,approved
DB10554,approved
DB10555,approved
DB10556,approved
DB10557,approved
DB10558,approved
DB10559,approved
DB10560,approved
DB10561,approved
DB10562,approved
DB10563,approved
DB10564,approved
DB10566,approved
DB11015,approved
DB10568,approved
DB10569,approved
DB10570,approved
DB10571,approved
DB10572,approved
DB10573,approved
DB11016,approved
DB10575,investigational
DB10576,approved
DB10577,approved
DB10578,approved
DB10579,approved
DB10580,investigational
DB10581,approved
DB10582,approved
DB10583,approved
DB10603,approved
DB10604,approved
DB10605,approved
DB10606,approved
DB10607,approved
DB10608,approved
DB10609,approved
DB10610,approved
DB10611,approved
DB10612,approved
DB10613,approved
DB10614,approved
DB10615,approved
DB10616,approved
DB10617,approved
DB10618,approved
DB10619,approved
DB10620,approved
DB10621,approved
DB10622,approved
DB10623,approved
DB10624,approved
DB10625,approved
DB10626,approved
DB10920,approved
DB10628,approved
DB10629,approved
DB10630,approved
DB10631,investigational
DB10632,approved
DB10633,approved
DB10634,approved
DB10635,approved
DB10636,approved
DB10637,approved
DB10638,approved
DB10639,approved
DB10640,approved
DB10641,approved
DB10642,approved
DB10643,approved
DB10644,approved
DB10645,approved
DB10646,approved
DB10647,approved
DB10648,approved
DB10650,approved
DB10651,approved
DB10652,approved
DB10653,approved
DB11012,approved
DB10655,approved
DB10656,approved
DB10657,approved
DB10658,approved
DB10659,approved
DB10660,approved
DB10661,approved
DB10662,approved
DB10663,approved
DB10664,approved
DB10666,approved
DB10667,approved
DB10669,approved
DB10670,approved
DB10863,approved
DB10672,approved
DB10673,approved
DB10674,approved
DB10675,approved
DB10676,approved
DB10677,approved
DB10678,approved
DB10679,approved
DB10681,approved
DB10683,approved
DB10685,approved
DB10686,approved
DB10687,approved
DB10688,approved
DB10690,approved
DB10691,approved
DB10693,approved
DB10694,approved
DB10695,approved
DB10696,approved
DB10697,approved
DB10698,approved
DB10699,approved
DB10700,approved
DB10701,approved
DB10702,approved
DB10703,approved
DB10704,approved
DB10706,approved
DB10407,approved
DB10708,approved
DB10710,approved
DB10711,approved
DB10712,approved
DB10713,approved
DB10714,approved
DB10715,approved
DB10716,approved
DB10717,approved
DB10718,approved
DB10719,approved
DB10720,approved
DB10721,approved
DB10722,approved
DB10723,approved
DB10724,approved
DB10725,approved
DB10727,approved
DB10728,approved
DB10729,approved
DB10730,approved
DB10731,approved
DB10732,approved
DB10733,approved
DB10734,approved
DB10735,approved
DB10736,approved
DB10737,approved
DB10738,approved
DB10739,approved
DB10740,approved
DB10741,approved
DB10742,approved
DB10743,approved
DB10744,approved
DB10745,approved
DB10746,approved
DB10747,approved
DB10748,approved
DB10749,approved
DB10750,approved
DB10751,approved
DB10752,approved
DB10753,approved
DB10951,approved
DB10755,approved
DB10756,approved
DB10757,approved
DB10758,approved
DB10759,approved
DB10760,approved
DB10761,approved
DB10762,approved
DB10763,approved
DB10764,approved
DB10765,approved
DB10766,approved
DB10767,approved
DB10768,approved
DB10770,approved
DB10771,approved
DB10772,approved
DB10788,approved
DB10789,approved
DB10790,approved
DB10791,investigational
DB10792,investigational
DB10793,investigational
DB10795,investigational
DB10796,approved
DB10797,approved
DB10798,investigational
DB10799,approved
DB10800,approved
DB10801,approved
DB10802,approved
DB10803,approved
DB10804,investigational
DB10805,investigational
DB10807,approved
DB10808,approved
DB10809,approved
DB10810,approved
DB10811,approved
DB10812,approved
DB10813,approved
DB10814,approved
DB10815,approved
DB10816,approved
DB10817,approved
DB10818,approved
DB10819,approved
DB10820,approved
DB10821,approved
DB10822,approved
DB10823,approved
DB10824,approved
DB10825,approved
DB10826,approved
DB10827,approved
DB10828,approved
DB10829,approved
DB10830,approved
DB10831,approved
DB10832,approved
DB10833,approved
DB10834,approved
DB10835,approved
DB10836,approved
DB10837,approved
DB10838,approved
DB10839,approved
DB10840,approved
DB10841,approved
DB10842,approved
DB10843,approved
DB10844,approved
DB10845,approved
DB10846,approved
DB10847,approved
DB10848,approved
DB10849,approved
DB10850,approved
DB10851,approved
DB10852,approved
DB10853,approved
DB10856,approved
DB10857,approved
DB10858,approved
DB10859,approved
DB10860,approved
DB10861,approved
DB10862,approved
DB10864,approved
DB10865,approved
DB10866,approved
DB10867,approved
DB10868,approved
DB10869,approved
DB10870,approved
DB10871,approved
DB10872,approved
DB10873,approved
DB10874,approved
DB10875,approved
DB10876,approved
DB10877,approved
DB10879,approved
DB10880,approved
DB10881,approved
DB10882,approved
DB10883,approved
DB10884,approved
DB10885,approved
DB10887,approved
DB10888,approved
DB10889,approved
DB10890,approved
DB10891,approved
DB10649,approved
DB10893,approved
DB10894,approved
DB10895,approved
DB10896,approved
DB10897,approved
DB10898,approved
DB10899,approved
DB10900,approved
DB10901,approved
DB10902,approved
DB10903,approved
DB10904,approved
DB10905,approved
DB10906,approved
DB10907,approved
DB10908,approved
DB10909,approved
DB10910,approved
DB10911,approved
DB10912,approved
DB10913,approved
DB10914,approved
DB10915,approved
DB10916,approved
DB10918,approved
DB10919,approved
DB10921,approved
DB10922,approved
DB10923,approved
DB10924,approved
DB10925,approved
DB10726,approved
DB10477,approved
DB10367,approved
DB10476,approved
DB10933,approved
DB10934,approved
DB10935,approved
DB10936,approved
DB10937,approved
DB10941,approved
DB10942,approved
DB10943,approved
DB10945,approved
DB10946,approved
DB10947,approved
DB10948,approved
DB10949,approved
DB10950,approved
DB10952,approved
DB10953,approved
DB10954,approved
DB10955,approved
DB10956,approved
DB10957,approved
DB10958,approved
DB10959,approved
DB10961,approved
DB10962,approved
DB10963,approved
DB10492,approved
DB10965,approved
DB10966,approved
DB10967,approved
DB10968,approved
DB10969,approved
DB10970,approved
DB10414,approved
DB10976,approved
DB10522,approved
DB10979,approved
DB10980,approved
DB10981,approved
DB10682,approved
DB10684,approved
DB10680,approved
DB10986,approved
DB10988,approved
DB10309,approved
DB10990,investigational
DB10991,approved
DB10994,investigational
DB10997,investigational
DB10998,investigational
DB06648,approved
DB11005,approved
DB11007,approved
DB10854,approved
DB10524,approved
DB10565,approved
DB11018,approved
DB11021,approved
DB11022,approved
DB11025,approved
DB11026,approved
DB11027,approved
DB11028,approved
DB11029,approved
DB11030,approved
DB11031,approved
DB11032,approved
DB10960,approved
DB11034,investigational
DB11050,approved
DB05348,investigational
DB11054,approved
DB11056,approved
DB11057,vet_approved
DB09520,investigational
DB11059,investigational
DB11060,approved
DB11061,approved
DB11062,approved
DB11063,approved
DB11064,investigational
DB11065,approved
DB11066,approved
DB11068,approved
DB11071,approved
DB11072,approved
DB05748,approved
DB11074,approved
DB11075,approved
DB11077,approved
DB11079,approved
DB11080,investigational
DB11081,approved
DB11082,approved
DB11085,approved
DB11086,approved
DB09521,approved
DB11088,approved
DB11089,approved
DB11090,approved
DB11091,vet_approved
DB11092,approved
DB11093,approved
DB11094,vet_approved
DB11095,approved
DB11096,approved
DB11097,investigational
DB11098,approved
DB11100,approved
DB11102,approved
DB11104,approved
DB11105,approved
DB11107,experimental
DB11108,approved
DB11109,approved
DB11110,approved
DB11111,nutraceutical
DB11112,approved
DB11113,vet_approved
DB11114,approved
DB11115,approved
DB11116,experimental
DB11117,investigational
DB11118,approved
DB11119,approved
DB11120,experimental
DB11121,approved
DB11123,approved
DB11124,approved
DB11125,approved
DB11126,vet_approved
DB11127,investigational
DB11128,approved
DB11129,approved
DB11130,illicit
DB11131,approved
DB11132,approved
DB11133,nutraceutical
DB11134,approved
DB11135,vet_approved
DB11136,approved
DB11137,approved
DB11140,approved
DB11141,approved
DB11142,investigational
DB11143,approved
DB11145,vet_approved
DB11147,approved
DB11148,withdrawn
DB11149,approved
DB11150,approved
DB11151,approved
DB11152,approved
DB11153,approved
DB11154,approved
DB11155,approved
DB11156,vet_approved
DB11157,approved
DB11158,vet_approved
DB11159,approved
DB11160,approved
DB11161,approved
DB11163,approved
DB11164,investigational
DB11165,approved
DB11166,investigational
DB11168,approved
DB11169,approved
DB11171,approved
DB11172,nutraceutical
DB11174,experimental
DB11175,investigational
DB11176,investigational
DB11178,approved
DB11179,approved
DB11180,approved
DB11181,approved
DB11182,investigational
DB11183,experimental
DB11184,approved
DB11185,approved
DB11186,investigational
DB11189,approved
DB11190,investigational
DB11191,approved
DB11193,approved
DB11195,investigational
DB11197,approved
DB11198,investigational
DB11199,nutraceutical
DB11200,approved
DB11201,approved
DB11202,approved
DB11203,approved
DB11204,approved
DB11205,approved
DB11206,approved
DB11207,approved
DB11208,approved
DB11209,investigational
DB11210,approved
DB11217,approved
DB11218,approved
DB11219,approved
DB11220,nutraceutical
DB11221,approved
DB11222,approved
DB11225,approved
DB11226,experimental
DB11228,approved
DB11229,withdrawn
DB11230,approved
DB11231,investigational
DB11234,approved
DB11235,approved
DB11237,vet_approved
DB11238,investigational
DB11239,approved
DB11242,vet_approved
DB11243,approved
DB11244,approved
DB11246,investigational
DB11248,vet_approved
DBSALT001566,experimental
DB11251,investigational
DB11252,investigational
DB11253,approved
DB11254,approved
DB11255,approved
DB11256,investigational
DB11257,approved
DB11258,approved
DB11259,experimental
DB11260,approved
DB11261,approved
DB11262,approved
DB11263,approved
DBSALT002553,approved
DB11265,nutraceutical
DB11266,approved
DB11267,experimental
DB11268,approved
DB11269,approved
DB11270,approved
DB11271,approved
DB11272,approved
DB11273,approved
DB11274,approved
DB11275,approved
DB11276,experimental
DB11277,approved
DB11278,approved
DB11279,vet_approved
DB11282,approved
DBSALT001574,approved
DBSALT001575,approved
DB11286,nutraceutical
DB11293,approved
DB11294,approved
DB11295,approved
DB11296,experimental
DB11298,approved
DB11299,approved
DB11300,investigational
DB11301,approved
DB11302,approved
DB11304,approved
DB11305,experimental
DB11311,approved
DB11312,approved
DB11315,approved
DB11318,experimental
DB11321,vet_approved
DB11323,approved
DB11324,investigational
DB11326,approved
DB11327,approved
DB11328,approved
DB11329,approved
DB14047,investigational
DB14095,approved
DB11332,approved
DB11333,investigational
DB11336,approved
DB11337,experimental
DB11338,nutraceutical
DB11340,investigational
DB11341,approved
DB11342,approved
DB11343,approved
DB11344,experimental
DB11345,experimental
DB11346,investigational
DB11053,approved
DB11349,approved
DB11350,approved
DB11352,approved
DB11355,approved
DB11356,approved
DB11357,investigational
DB11358,nutraceutical
DB11359,approved
DB11360,investigational
DB11361,nutraceutical
DB11362,approved
DB11363,investigational
DB11364,approved
DB11365,approved
DB11366,investigational
DB11367,withdrawn
DB11368,experimental
DB11371,vet_approved
DB11376,vet_approved
DB11386,vet_approved
DB11398,vet_approved
DB11403,vet_approved
DB11411,vet_approved
DB07980,vet_approved
DB11431,vet_approved
DB11446,vet_approved
DB11451,vet_approved
DB11454,vet_approved
DB11455,vet_approved
DB11457,vet_approved
DB11460,vet_approved
DB11471,vet_approved
DB11477,vet_approved
DB11481,vet_approved
DB11482,vet_approved
DB11490,vet_approved
DB11491,withdrawn
DB11510,vet_approved
DB11512,vet_approved
DB11526,vet_approved
EXPT02123,vet_approved
DB11560,investigational
DB11561,experimental
DB11562,experimental
DB11563,investigational
DB11567,investigational
DB11568,investigational
DB11569,investigational
DB11570,approved
DB11571,approved
DB11572,approved
DB11573,approved
DB11574,approved
DB11575,approved
DB11577,approved
DB11578,approved
DB11579,approved
DB11580,investigational
DB11581,investigational
DB11582,investigational
DB11583,approved
DB11584,approved
DB11585,approved
DB11586,withdrawn
DB11587,approved
DB11588,investigational
DB11589,investigational
DB11590,approved
DB11591,investigational
DB11592,experimental
DB11593,experimental
DB11594,experimental
DB11595,investigational
DB11596,investigational
DB11597,investigational
DB11598,approved
DB11599,nutraceutical
DB11600,approved
DB11601,approved
DB11602,approved
DB11603,approved
DB11604,approved
DB11605,approved
DB11606,investigational
DB11607,investigational
DB11608,investigational
DB11609,illicit
DB11610,approved
DB11611,approved
DB11613,investigational
DB11614,approved
DB11616,investigational
DB11617,investigational
DB11618,experimental
DB11619,approved
DB11620,investigational
DB11621,approved
DB11622,investigational
DB11623,experimental
DB11624,withdrawn
DB11625,withdrawn
DB11626,approved
DB10993,withdrawn
DB11628,withdrawn
DB11629,withdrawn
DB11630,investigational
DB11631,withdrawn
DB11632,investigational
DB11633,investigational
DB11634,withdrawn
DB11635,approved
DB11636,approved
DB11637,investigational
DB11638,investigational
DB11639,investigational
DB11640,approved
DB11641,investigational
DB11642,investigational
DB11643,approved
DB11644,investigational
DB11645,investigational
DB11646,investigational
DB11647,investigational
DB11648,investigational
DB11649,investigational
DB11650,investigational
DB11651,investigational
DB06142,investigational
DB11653,investigational
DB11654,investigational
DB11655,investigational
DB11656,investigational
DB11657,investigational
DB11658,investigational
DB11659,investigational
DB11660,investigational
DB11661,investigational
DB11662,investigational
DB11663,investigational
DB11664,investigational
DB11665,investigational
DB11666,investigational
DB11667,investigational
DB11668,investigational
DB11669,investigational
DB11670,investigational
DB11671,investigational
DB11672,investigational
DB11673,investigational
DB11674,investigational
DB11675,investigational
DB11676,investigational
DB11677,investigational
DB11678,investigational
DB11679,investigational
DB11680,investigational
DB11681,investigational
DB11682,investigational
DB11683,investigational
DB11684,investigational
DB11685,investigational
DB11686,investigational
DB11687,investigational
DB11688,investigational
DB11689,investigational
DB11690,investigational
DB11691,investigational
DB11692,investigational
DB04906,investigational
DB11694,investigational
DB11695,investigational
DB11696,investigational
DB11697,investigational
DB11698,investigational
DB11699,investigational
DB11700,investigational
DB11701,investigational
DB11702,investigational
DB11703,investigational
DB11704,investigational
DB11705,investigational
DB11706,investigational
DB11707,investigational
DB11708,investigational
DB11709,investigational
DB11710,investigational
DB11711,investigational
DB11712,investigational
DB11713,investigational
DB11714,investigational
DB11715,investigational
DB11716,investigational
DB11717,investigational
DB11718,investigational
DB11719,investigational
DB11720,investigational
DB11721,investigational
DB05065,investigational
DB11724,investigational
DB11725,investigational
DB06341,investigational
DB11727,investigational
DB11729,investigational
DB11730,investigational
DB12315,investigational
DB11732,investigational
DB11734,investigational
DB11735,investigational
DB11736,investigational
DB11737,investigational
DB11738,investigational
DB11739,investigational
DB11740,investigational
DB11741,investigational
DB11742,investigational
DB11743,investigational
DB11744,investigational
DB11745,investigational
DB11746,investigational
DB11747,investigational
DB11748,investigational
DB11749,investigational
DB11750,investigational
DB11751,investigational
DB11752,investigational
DB05378,investigational
DB11754,investigational
DB11755,investigational
DB11756,investigational
DB11757,investigational
DB11758,investigational
DB11759,investigational
DB11760,investigational
DB11761,investigational
DB11762,investigational
DB11763,investigational
DB11764,investigational
DB11765,investigational
DB11766,investigational
DB11767,investigational
DB11768,investigational
DB11769,investigational
DB11770,investigational
DB11771,investigational
DB05240,investigational
DB11773,investigational
DB11774,investigational
DB11775,investigational
DB11776,investigational
DB11777,investigational
DB11778,investigational
DB06038,investigational
DB11780,investigational
DB05745,investigational
DB11782,investigational
DB11783,investigational
DB11784,investigational
DB11785,investigational
DB11786,investigational
DB11787,investigational
DB11788,investigational
DB11789,investigational
DB11790,investigational
DB11791,investigational
DB11792,investigational
DB11793,investigational
DB13922,investigational
DB11795,investigational
DB11796,investigational
DB11797,investigational
DB11798,investigational
DB11799,investigational
DB11800,investigational
DB11801,investigational
DB11803,investigational
DB11804,investigational
DB11805,investigational
DB11806,investigational
DB11807,investigational
DB11808,investigational
DB11809,investigational
DB11810,investigational
DB06158,investigational
DB11812,investigational
DB11813,investigational
DB11814,investigational
DB11815,investigational
DB05634,investigational
DB11817,investigational
DB11818,investigational
DB11819,investigational
DB11820,investigational
DB06340,investigational
DB11822,investigational
DB11823,investigational
DB11824,investigational
DB11825,investigational
DB11826,investigational
DB11827,investigational
DB11828,investigational
DB11829,investigational
DB05651,investigational
DB11831,investigational
DB11832,investigational
DB11833,investigational
DB11834,investigational
DB09503,investigational
DB11836,investigational
DB11837,investigational
DB11838,investigational
DB11839,investigational
DB11840,investigational
DB11841,investigational
DB11842,investigational
DB11843,investigational
DB11844,investigational
DB11845,investigational
DB11846,investigational
DB11847,investigational
DB11848,investigational
DB11849,investigational
DB11850,investigational
DB11851,investigational
DB11852,investigational
DB11853,investigational
DB05658,investigational
DB11855,investigational
DB11856,investigational
DB11857,investigational
DB11858,investigational
DB11859,investigational
DB11860,investigational
DB11861,investigational
DB11862,investigational
DB11863,investigational
DB11864,investigational
DB11865,investigational
DB11866,investigational
DB11867,investigational
DB11868,investigational
DB11869,investigational
DB11870,investigational
DB11871,investigational
DB11872,investigational
DB11873,investigational
DB11874,investigational
DB11875,investigational
DB11876,investigational
DB11877,investigational
DB11878,investigational
DB11879,investigational
DB11880,investigational
DB11881,investigational
DB11882,investigational
DB11883,investigational
DB11884,investigational
DB11885,investigational
DB11886,investigational
DB11888,investigational
DB11889,investigational
DB11890,investigational
DB11891,investigational
DB11892,investigational
DB11893,investigational
DB11894,investigational
DB11895,investigational
DB11896,investigational
DB11898,investigational
DB11899,investigational
DB11900,investigational
DB11901,investigational
DB11902,investigational
DB11903,investigational
DB11904,investigational
DB11905,investigational
DB11906,investigational
DB11907,investigational
DB11909,investigational
DB11910,investigational
DB11911,investigational
DB11912,investigational
DB11913,investigational
DB05962,investigational
DB11915,investigational
DB11916,investigational
DB11917,investigational
DB11918,investigational
DB11919,investigational
DB11920,investigational
DB11921,investigational
DB11922,investigational
DB11923,investigational
DB11924,investigational
DB11925,investigational
DB11926,investigational
DB11927,investigational
DB11928,investigational
DB11929,investigational
DB11930,investigational
DB11932,investigational
DB11933,investigational
DB11934,investigational
DB11935,investigational
DB11936,investigational
DB11937,investigational
DB11938,investigational
DB11939,investigational
DB11940,investigational
DB11941,investigational
DB11942,investigational
DB11943,investigational
DB11944,investigational
DB11945,investigational
DB11946,investigational
DB11947,investigational
DB05515,investigational
DB11949,investigational
DB11950,investigational
DB11951,investigational
DB11952,investigational
DB11953,investigational
DB11954,investigational
DB11955,investigational
DB11956,investigational
DB11957,investigational
DB11958,investigational
DB11959,investigational
DB11960,investigational
DB11961,investigational
DB11962,investigational
DB11963,investigational
DB11964,investigational
DB11965,investigational
DB11966,investigational
DB05985,investigational
DB11968,investigational
DB11969,investigational
DB11970,investigational
DB11971,investigational
DB11972,investigational
DB05007,investigational
DB11974,investigational
DB11975,investigational
DB11976,investigational
DB11977,investigational
DB11978,investigational
DB05694,investigational
DB11980,investigational
DB11981,investigational
DB11982,investigational
DB11983,investigational
DB11984,investigational
DB11985,investigational
DB11986,investigational
DB11987,investigational
DB11988,investigational
DB11989,investigational
DB11990,investigational
DB11991,investigational
DB11992,investigational
DB11993,investigational
DB11994,investigational
DB11995,investigational
DB11996,investigational
DB11997,investigational
DB11998,investigational
DB05517,investigational
DB12000,investigational
DB12001,investigational
DB12002,investigational
DB12003,investigational
DB12004,investigational
DB12005,investigational
DB12006,investigational
DB12007,investigational
DB12008,investigational
DB12009,investigational
DB12010,investigational
DB12011,investigational
DB12012,investigational
DB12013,investigational
DB12014,investigational
DB12015,investigational
DB12016,investigational
DB12017,investigational
DB12018,investigational
DB12019,investigational
DB06000,investigational
DB12021,investigational
DB12022,investigational
DB06024,investigational
DB12024,investigational
DB12025,investigational
DB12026,investigational
DB12027,investigational
DB12028,investigational
DB12029,investigational
DB12030,investigational
DB12031,investigational
DB12032,investigational
DB12034,investigational
DB12035,investigational
DB12036,investigational
DB12037,investigational
DB12038,investigational
DB12039,investigational
DB12040,investigational
DB12041,investigational
DB12042,investigational
DB12043,investigational
DB12044,investigational
DB05193,investigational
DB12046,investigational
DB12047,investigational
DB12048,investigational
DB12049,investigational
DB12050,investigational
DB12051,investigational
DB12052,investigational
DB12053,investigational
DB12054,investigational
DB12055,investigational
DB12056,investigational
DB12057,investigational
DB12058,investigational
DB12059,investigational
DB12060,investigational
DB05280,investigational
DB12062,investigational
DB12063,investigational
DB12064,investigational
DB12065,investigational
DB12066,investigational
DB12067,investigational
DB12068,investigational
DB12069,investigational
DB12070,investigational
DB12071,investigational
DB12072,investigational
DB12073,investigational
DB12074,investigational
DB12075,investigational
DB12076,investigational
DB05960,investigational
DB12078,investigational
DB12079,investigational
DB12080,investigational
DB12081,investigational
DB12082,investigational
DB12083,investigational
DB12084,investigational
DB12085,investigational
DB12086,investigational
DB12087,investigational
DB12088,investigational
DB12089,investigational
DB12090,investigational
DB12091,investigational
DB12092,investigational
DB12093,investigational
DB12094,investigational
DB12095,investigational
DB12096,investigational
DB12097,investigational
DB12098,investigational
DB12099,investigational
DB12100,investigational
DB12101,investigational
DB12102,investigational
DB12104,investigational
DB12105,investigational
DB12106,investigational
DB12107,investigational
DB12108,investigational
DB12109,investigational
DB12110,investigational
DB12111,investigational
DB12112,investigational
DB12113,investigational
DB12114,investigational
DB12115,investigational
DB12116,investigational
DB12117,investigational
DB05995,investigational
DB06062,investigational
DB12120,investigational
DB12121,investigational
DB12122,investigational
DB12123,investigational
DB12124,investigational
DB12125,investigational
DB12126,investigational
DB12127,investigational
DB05657,investigational
DB12129,withdrawn
DB12130,investigational
DB12131,investigational
DB12132,investigational
DB12133,investigational
DB12134,investigational
DB12135,investigational
DB12136,investigational
DB12137,investigational
DB12138,investigational
DB12139,investigational
DB05250,investigational
DB12141,investigational
DB12142,investigational
DB12143,investigational
DB12144,investigational
DB12145,investigational
DB12146,investigational
DB12147,investigational
DB12148,investigational
DB12149,investigational
DB12150,investigational
DB05176,investigational
DB12152,investigational
DB12153,investigational
DB12154,investigational
DB12155,investigational
DB12156,investigational
DB12157,investigational
DB12158,investigational
DB12159,investigational
DB12160,investigational
DB12161,investigational
DB12162,investigational
DB12163,investigational
DB12165,investigational
DB12167,investigational
DB12168,investigational
DB05556,investigational
DB12170,investigational
DB12171,investigational
DB12172,investigational
DB12173,investigational
DB12174,investigational
DB05781,investigational
DB12177,investigational
DB12178,investigational
DB12179,investigational
DB12180,investigational
DB12181,investigational
DB12182,investigational
DB12183,investigational
DB12184,investigational
DB12185,investigational
DB12186,investigational
DB12187,investigational
DB12188,investigational
DB12189,investigational
DB12190,investigational
DB05567,investigational
DB12192,investigational
DB12193,investigational
DB12194,investigational
DB12195,investigational
DB12196,investigational
DB12197,investigational
DB12198,investigational
DB12199,investigational
DB06026,investigational
DB12201,investigational
DB05324,investigational
DB12203,investigational
DB12204,investigational
DB12205,investigational
DB12206,investigational
DB12207,investigational
DB12208,investigational
DB12209,investigational
DB12210,investigational
DB12211,investigational
DB12212,investigational
DB12213,investigational
DB12214,investigational
DB12216,investigational
DB12218,investigational
DB12219,investigational
DB12220,investigational
DB12221,investigational
DB12222,investigational
DB12223,investigational
DB12224,investigational
DB12225,investigational
DB12226,investigational
DB12227,investigational
DB05760,investigational
DB12229,investigational
DB12230,investigational
DB12231,investigational
DB12232,investigational
DB12233,investigational
DB12234,investigational
DB12235,investigational
DB12236,investigational
DB12237,investigational
DB12238,investigational
DB12239,investigational
DB12240,investigational
DB12241,investigational
DB12242,investigational
DB12243,investigational
DB12244,investigational
DB12245,investigational
DB12246,investigational
DB12247,investigational
DB12248,investigational
DB12249,investigational
DB05759,investigational
DB12251,investigational
DB12252,investigational
DB12253,investigational
DB12254,investigational
DB12255,investigational
DB12256,investigational
DB12257,investigational
DB12258,investigational
DB12259,investigational
DB12260,investigational
